cnpj,razao_social,nome_fantasia,uf,municipio,cep,data_abertura,situacao
83867895000193,,,,,,,
15555787000125,,,,,,,
15491547000104,,,,,,,
34028316198973,,,,,,,
33181116000123,,,,,,,
10519456000116,,,,,,,
05595085000111,,,,,,,
23178028000119,,,,,,,
04739864000180,,,,,,,
07379144000140,,,,,,,
20811326000106,,,,,,,
18568560000102,,,,,,,
08796076000420,,,,,,,
08968452000173,,,,,,,
19434413000102,,,,,,,
04026483000154,,,,,,,
11776491000183,,,,,,,
78886785000139,,,,,,,
12363581000105,,,,,,,
00102526000182,,,,,,,
11471996000210,,,,,,,
11394761000191,,,,,,,
01742557000160,,,,,,,
16841780000132,,,,,,,
16841780000302,,,,,,,
08314463000130,,,,,,,
00760114000130,,,,,,,
17043543000199,,,,,,,
03567089000160,,,,,,,
05167144000150,,,,,,,
09060964005320,,,,,,,
12507379000100,,,,,,,
78857869000144,,,,,,,
22915654000188,,,,,,,
80972672000106,,,,,,,
07114195000140,,,,,,,
08537325000110,,,,,,,
03317577000110,,,,,,,
01311704000148,,,,,,,
23296632000140,,,,,,,
20034283000108,,,,,,,
18148923000150,,,,,,,
73364457000159,,,,,,,
18888294000103,,,,,,,
82736810000175,,,,,,,
15576251000196,,,,,,,
08763313000103,,,,,,,
20816046000190,,,,,,,
83823641000173,,,,,,,
79812657000103,,,,,,,
82980996000103,,,,,,,
07534703000149,,,,,,,
83115048000172,,,,,,,
83864819000124,,,,,,,
24874637000175,,,,,,,
05727356000145,,,,,,,
12911430000144,,,,,,,
11263614000182,,,,,,,
45370665000125,,,,,,,
01678944000185,,,,,,,
10751904000102,,,,,,,
03064148000188,,,,,,,
55394936000136,,,,,,,
11364935000173,,,,,,,
37063328001210,,,,,,,
15644821000138,,,,,,,
25629809000108,,,,,,,
06051997000195,,,,,,,
12117445000135,,,,,,,
01624992000190,,,,,,,
03847760000127,,,,,,,
24187119000183,,,,,,,
09266999000190,,,,,,,
05332904000138,,,,,,,
10532030000100,,,,,,,
24386181000102,,,,,,,
14202570000179,,,,,,,
24427002000120,,,,,,,
01891093000154,,,,,,,
69312222104,,,,,,,
05688933000137,,,,,,,
19066130000155,,,,,,,
86807609000354,,,,,,,
04338767000186,,,,,,,
26536763000145,,,,,,,
24675878000195,,,,,,,
08541954000113,,,,,,,
37436110000100,,,,,,,
09001879001485,,,,,,,
79964177001725,,,,,,,
07790945000101,,,,,,,
04208206000162,,,,,,,
10827451000150,,,,,,,
20161176000132,,,,,,,
03189859000189,,,,,,,
24966244000191,,,,,,,
11356195000123,,,,,,,
10671930000120,,,,,,,
10841547000920,,,,,,,
01978212000100,,,,,,,
04418875000169,,,,,,,
26895430000102,,,,,,,
05492417000132,,,,,,,
00971582000153,,,,,,,
00358143000170,,,,,,,
11815630000130,,,,,,,
03054024000111,,,,,,,
76883531149,,,,,,,
16850219000110,,,,,,,
03315159000193,,,,,,,
12731675000190,,,,,,,
08826596000195,,,,,,,
01106085000150,,,,,,,
23328781000143,,,,,,,
09634261000138,,,,,,,
10587666000141,,,,,,,
24425246000173,,,,,,,
13507836000129,,,,,,,
17354852000180,,,,,,,
13001933000145,,,,,,,
10353107000258,,,,,,,
04360588000145,,,,,,,
07804037000111,,,,,,,
35484971000139,,,,,,,
13594293000124,,,,,,,
01004788000177,,,,,,,
03962597000143,,,,,,,
00200174000106,,,,,,,
02271341000550,,,,,,,
04308884000520,,,,,,,
78885019000150,,,,,,,
18067889000190,,,,,,,
83074336000126,,,,,,,
08432848000100,,,,,,,
24348225000100,,,,,,,
19034921000101,,,,,,,
09256171000150,,,,,,,
83649798000124,,,,,,,
11503200000183,,,,,,,
79649984000196,,,,,,,
04514052000137,,,,,,,
21122609000103,,,,,,,
72115025000141,,,,,,,
05423963000626,,,,,,,
17466373000155,,,,,,,
18227301000118,,,,,,,
01474004000174,,,,,,,
04903822000133,,,,,,,
13307499000126,,,,,,,
27164139000127,,,,,,,
20844683000170,,,,,,,
10378960000143,,,,,,,
24883478000175,,,,,,,
01089235000164,,,,,,,
10426290000193,,,,,,,
07526964000117,,,,,,,
04989831000199,,,,,,,
54389366000123,,,,,,,
85232767000107,,,,,,,
01467020000130,,,,,,,
19869558000136,,,,,,,
85402063000127,,,,,,,
75522763000100,,,,,,,
81024150000137,,,,,,,
79895652000191,,,,,,,
14580027000105,,,,,,,
15579068000144,,,,,,,
76592740000207,,,,,,,
72220890000158,,,,,,,
22417388000163,,,,,,,
07984267010768,,,,,,,
05001385000630,,,,,,,
21813678000163,,,,,,,
11661095000100,,,,,,,
43426683000156,,,,,,,
02506697000100,,,,,,,
13258576000286,,,,,,,
23494176000142,,,,,,,
23323242000111,,,,,,,
76816784000192,,,,,,,
17909592000161,,,,,,,
04204568000185,,,,,,,
22690864000115,,,,,,,
77910222000176,,,,,,,
06112968000196,,,,,,,
17025236000185,,,,,,,
14959828000186,,,,,,,
24407712000198,,,,,,,
27491163000332,,,,,,,
01754677000188,,,,,,,
16670085067730,,,,,,,
24367079000151,,,,,,,
02150759942,,,,,,,
03000770000122,,,,,,,
03669310000191,,,,,,,
83662858000149,,,,,,,
15021132000177,,,,,,,
13983873000103,,,,,,,
14790071000140,,,,,,,
13543124000165,,,,,,,
00618050000137,,,,,,,
37080777000113,,,,,,,
06078107000139,,,,,,,
14509667000129,,,,,,,
05946084000174,,,,,,,
22559374000184,,,,,,,
04800285000104,,,,,,,
09599053000145,,,,,,,
02860125000117,,,,,,,
09522110000198,,,,,,,
24174088000126,,,,,,,
45339260453,,,,,,,
11441975000171,,,,,,,
08613838000162,,,,,,,
37123940000340,,,,,,,
23641514000121,,,,,,,
35728617000102,,,,,,,
16694290000150,,,,,,,
27054961000135,,,,,,,
26898376000159,,,,,,,
08771210000195,,,,,,,
02575829007827,,,,,,,
02012862003347,,,,,,,
28078342000143,,,,,,,
12423918000122,,,,,,,
35727460000109,,,,,,,
05126748000159,,,,,,,
17432893000147,,,,,,,
10472979000154,,,,,,,
12837484000107,,,,,,,
26947345000140,,,,,,,
05956832000108,,,,,,,
26762475000109,,,,,,,
61540183000203,,,,,,,
24324717000157,,,,,,,
05126752000117,,,,,,,
33200049000490,,,,,,,
17756357000105,,,,,,,
11365056000247,,,,,,,
33200049001461,,,,,,,
11073085000154,,,,,,,
56548779001704,,,,,,,
08147255000193,,,,,,,
40346488000128,,,,,,,
02066863408,,,,,,,
25137529000182,,,,,,,
08832130000100,,,,,,,
07356644000166,,,,,,,
03604754000149,,,,,,,
05024078000160,,,,,,,
00567794000170,,,,,,,
19801725000107,,,,,,,
20161262000145,,,,,,,
02947220000152,,,,,,,
05324332000145,,,,,,,
10469809000110,,,,,,,
10390896000388,,,,,,,
07240641003935,,,,,,,
22530234000183,,,,,,,
19772815000117,,,,,,,
15427358000172,,,,,,,
06554356000153,,,,,,,
21833031000101,,,,,,,
07707585000123,,,,,,,
00237003000577,,,,,,,
05965179000135,,,,,,,
02944789000164,,,,,,,
12467966000112,,,,,,,
18909996000118,,,,,,,
15045985000149,,,,,,,
72634447000123,,,,,,,
10606371000175,,,,,,,
11011094000200,,,,,,,
06996781000100,,,,,,,
15722171000100,,,,,,,
38003869000162,,,,,,,
24922155000143,,,,,,,
13837466000198,,,,,,,
12142563000101,,,,,,,
23327344000105,,,,,,,
11169063000788,,,,,,,
03589711000131,,,,,,,
11082059000192,,,,,,,
02353738000753,,,,,,,
01251446000151,,,,,,,
04808537000133,,,,,,,
21800567000112,,,,,,,
24406145000155,,,,,,,
11232446000168,,,,,,,
23367858000194,,,,,,,
19431929000101,,,,,,,
03870126000105,,,,,,,
11169063001083,,,,,,,
11169063000354,,,,,,,
04477379000186,,,,,,,
13411886000108,,,,,,,
26524393000126,,,,,,,
06126481000162,,,,,,,
19945877000183,,,,,,,
07784145000170,,,,,,,
27361839000101,,,,,,,
03315304000136,,,,,,,
28733137000174,,,,,,,
20815824000127,,,,,,,
26248359000176,,,,,,,
25403578000110,,,,,,,
10332132000174,,,,,,,
21477355000146,,,,,,,
13148813000175,,,,,,,
04970876000111,,,,,,,
14473360000115,,,,,,,
16670085022981,,,,,,,
47508411137100,,,,,,,
03001876000221,,,,,,,
33014556054792,,,,,,,
72431008487,,,,,,,
15503894000100,,,,,,,
15715233000300,,,,,,,
14341647000191,,,,,,,
15747618000197,,,,,,,
09153616000177,,,,,,,
27081087000125,,,,,,,
13951557000150,,,,,,,
07247381000157,,,,,,,
12436978000180,,,,,,,
03890661000128,,,,,,,
15696129000153,,,,,,,
07042809000125,,,,,,,
10795540000162,,,,,,,
07802429000141,,,,,,,
10496030000194,,,,,,,
12251819000100,,,,,,,
07120479000149,,,,,,,
02804864000191,,,,,,,
47508411145120,,,,,,,
47508411145200,,,,,,,
12519476000112,,,,,,,
24250482000104,,,,,,,
06931412000121,,,,,,,
05738409000123,,,,,,,
05254310000156,,,,,,,
47427653005184,,,,,,,
08533353000169,,,,,,,
69990182000191,,,,,,,
11290005000112,,,,,,,
05408092000167,,,,,,,
01774803000166,,,,,,,
24772262000132,,,,,,,
17150033000110,,,,,,,
20838676000166,,,,,,,
17698076000135,,,,,,,
24466310000164,,,,,,,
05984809000119,,,,,,,
13335638000125,,,,,,,
08695024000114,,,,,,,
12810280000182,,,,,,,
35567213000184,,,,,,,
15095322000139,,,,,,,
12302204000166,,,,,,,
16602852000199,,,,,,,
24048519000108,,,,,,,
09162461000135,,,,,,,
12127455000151,,,,,,,
10411066000470,,,,,,,
15715233000148,,,,,,,
16682732000149,,,,,,,
14536515000115,,,,,,,
04806042000256,,,,,,,
08711369000114,,,,,,,
08698702000100,,,,,,,
10642517000138,,,,,,,
01267510000192,,,,,,,
09531254000100,,,,,,,
22498220000120,,,,,,,
18386667000130,,,,,,,
19434595000111,,,,,,,
22487858000165,,,,,,,
11189095000150,,,,,,,
04843468000107,,,,,,,
35546159000190,,,,,,,
02089436000124,,,,,,,
04455174000108,,,,,,,
12629135000108,,,,,,,
24991166000185,,,,,,,
08083814000149,,,,,,,
08434980000142,,,,,,,
23028919000199,,,,,,,
14887697000179,,,,,,,
12227728000130,,,,,,,
10794135000120,,,,,,,
17626459000106,,,,,,,
23095662000198,,,,,,,
18362976000170,,,,,,,
19244414000194,,,,,,,
17876753000168,,,,,,,
02221407000174,,,,,,,
17192116000172,,,,,,,
16993175000187,,,,,,,
09487904000168,,,,,,,
18434800000186,,,,,,,
21277375000416,,,,,,,
03096787000125,,,,,,,
72060557704,,,,,,,
07932567000145,,,,,,,
04793708000106,,,,,,,
85058170000180,,,,,,,
03896402000104,,,,,,,
76494327000200,,,,,,,
02093112000160,,,,,,,
79964177001130,,,,,,,
08920215000132,,,,,,,
75874263000129,,,,,,,
04537042000117,,,,,,,
04708755000104,,,,,,,
82371550000181,,,,,,,
04781207000100,,,,,,,
21407196000103,,,,,,,
13002350000139,,,,,,,
09490331000121,,,,,,,
10431046000119,,,,,,,
33605239000144,,,,,,,
10894069000160,,,,,,,
17124268000138,,,,,,,
24657909000185,,,,,,,
15170015000175,,,,,,,
26903149000174,,,,,,,
09814003000133,,,,,,,
95389631000150,,,,,,,
01525323001486,,,,,,,
82431172000184,,,,,,,
10304122000125,,,,,,,
73693731000133,,,,,,,
10767581000145,,,,,,,
08882405000455,,,,,,,
06235514002580,,,,,,,
05434283000101,,,,,,,
07668587000150,,,,,,,
07259711000124,,,,,,,
08282574000373,,,,,,,
01774313000160,,,,,,,
08874418000130,,,,,,,
12279467000100,,,,,,,
10764213000305,,,,,,,
02220657000190,,,,,,,
10225460000171,,,,,,,
13781030000124,,,,,,,
76947126000130,,,,,,,
65562175000138,,,,,,,
16670085012242,,,,,,,
37023694000192,,,,,,,
05295501000166,,,,,,,
02163608115,,,,,,,
02025370130,,,,,,,
26249654000147,,,,,,,
20688641000198,,,,,,,
08067379000169,,,,,,,
28158617000159,,,,,,,
24740580000111,,,,,,,
08965687000101,,,,,,,
10573737000157,,,,,,,
18855073000120,,,,,,,
23807376000108,,,,,,,
04034035000100,,,,,,,
05912556000259,,,,,,,
26615883000138,,,,,,,
15339691000120,,,,,,,
04113319000184,,,,,,,
11936880000129,,,,,,,
04030231000107,,,,,,,
21931422000150,,,,,,,
24995613000174,,,,,,,
14995581000153,,,,,,,
09623161000106,,,,,,,
08216108000128,,,,,,,
09001879000241,,,,,,,
09480869000155,,,,,,,
26843045000111,,,,,,,
05086854000156,,,,,,,
08399617000303,,,,,,,
70424882000106,,,,,,,
11280816000132,,,,,,,
07634857000102,,,,,,,
26743803000120,,,,,,,
07628437000113,,,,,,,
09001879001728,,,,,,,
09001879000403,,,,,,,
09016376000169,,,,,,,
26582684000170,,,,,,,
02885666000108,,,,,,,
08667423000252,,,,,,,
07039893000128,,,,,,,
73725517000111,,,,,,,
07857062000163,,,,,,,
02947844000331,,,,,,,
02947844000170,,,,,,,
09663620000185,,,,,,,
19791528000154,,,,,,,
08735867000105,,,,,,,
02975095000194,,,,,,,
08288175000158,,,,,,,
07860097000151,,,,,,,
04825223000572,,,,,,,
02781081000482,,,,,,,
04505289000151,,,,,,,
03585677000127,,,,,,,
00514301000133,,,,,,,
03846149000184,,,,,,,
00503397000134,,,,,,,
07575651004812,,,,,,,
07076340000145,,,,,,,
23903736000175,,,,,,,
23866733000109,,,,,,,
26273392000156,,,,,,,
00476481000106,,,,,,,
11122763000121,,,,,,,
17995158000141,,,,,,,
17472359000164,,,,,,,
13441881000209,,,,,,,
01807902000105,,,,,,,
01167782000110,,,,,,,
00422866000190,,,,,,,
07140831000108,,,,,,,
17074860000172,,,,,,,
04177814000157,,,,,,,
21639046000125,,,,,,,
21022463000124,,,,,,,
03795390000121,,,,,,,
27071912000100,,,,,,,
03372237000434,,,,,,,
00096496000149,,,,,,,
11888463000158,,,,,,,
03365372000100,,,,,,,
14308078000182,,,,,,,
02608436000193,,,,,,,
04017029000137,,,,,,,
13166594000157,,,,,,,
28806456000162,,,,,,,
11103340000164,,,,,,,
05018264000196,,,,,,,
22834603000121,,,,,,,
06208387000152,,,,,,,
10601388000130,,,,,,,
05805187000114,,,,,,,
03626094000440,,,,,,,
77488005000130,,,,,,,
03989764000140,,,,,,,
19859804000179,,,,,,,
12954842000161,,,,,,,
06163583000158,,,,,,,
21858817000175,,,,,,,
15453480000113,,,,,,,
80383862000180,,,,,,,
25089397000160,,,,,,,
02146450000112,,,,,,,
03252773000153,,,,,,,
03146491000171,,,,,,,
73152340000454,,,,,,,
22153582000189,,,,,,,
26226779000151,,,,,,,
73449357000125,,,,,,,
65170789000174,,,,,,,
10334750687,,,,,,,
08346650000103,,,,,,,
05418619001700,,,,,,,
71090617000193,,,,,,,
27363077000182,,,,,,,
25263013000184,,,,,,,
01536502000102,,,,,,,
01414256000108,,,,,,,
01751694000161,,,,,,,
23266383000140,,,,,,,
16670085012080,,,,,,,
16670085004908,,,,,,,
07605506000173,,,,,,,
03356822000106,,,,,,,
26171763000199,,,,,,,
23517924000165,,,,,,,
04783428530,,,,,,,
33014556055845,,,,,,,
04359272000133,,,,,,,
08165988000150,,,,,,,
61365284006145,,,,,,,
34353532000124,,,,,,,
01276040000123,,,,,,,
01484925000118,,,,,,,
33885534000100,,,,,,,
07434688000167,,,,,,,
02512414000559,,,,,,,
32864795000920,,,,,,,
22400462000139,,,,,,,
05433118000127,,,,,,,
24374946000186,,,,,,,
09408031000150,,,,,,,
05581622000174,,,,,,,
05136706000107,,,,,,,
13403415000310,,,,,,,
08988601000166,,,,,,,
00676740000142,,,,,,,
56527062001263,,,,,,,
03502936000109,,,,,,,
96827639000203,,,,,,,
13798152000123,,,,,,,
33821125000131,,,,,,,
07579140000296,,,,,,,
56548779001453,,,,,,,
08329368000100,,,,,,,
94906989000140,,,,,,,
94933827000100,,,,,,,
19389018000155,,,,,,,
90569179000195,,,,,,,
04936496000160,,,,,,,
02596985000195,,,,,,,
90826363000173,,,,,,,
04887863000183,,,,,,,
95425369001477,,,,,,,
00121811000221,,,,,,,
95425369000900,,,,,,,
20853100000178,,,,,,,
07601817000164,,,,,,,
32918104000176,,,,,,,
12886930000173,,,,,,,
13281566000180,,,,,,,
97165203000170,,,,,,,
91500819000173,,,,,,,
09515914000240,,,,,,,
07598936000105,,,,,,,
07515123000104,,,,,,,
26883614000152,,,,,,,
27192433000142,,,,,,,
23327855000127,,,,,,,
26043559000192,,,,,,,
48032098000195,,,,,,,
14345940000127,,,,,,,
00239599000110,,,,,,,
02050639000298,,,,,,,
00799099000133,,,,,,,
03039923951,,,,,,,
14705236000138,,,,,,,
80866585000166,,,,,,,
14838419953,,,,,,,
11483803000160,,,,,,,
07772475000145,,,,,,,
76417005000186,,,,,,,
15669959000191,,,,,,,
05233132000187,,,,,,,
76627025000181,,,,,,,
01222493000177,,,,,,,
07876389000182,,,,,,,
78369311000381,,,,,,,
79964177001300,,,,,,,
05632608000152,,,,,,,
01129895000121,,,,,,,
78728458000159,,,,,,,
07708124000175,,,,,,,
03965454000195,,,,,,,
03339593000103,,,,,,,
80245988000198,,,,,,,
80594351000107,,,,,,,
05614413000180,,,,,,,
00722411000190,,,,,,,
08217865000116,,,,,,,
82477464000158,,,,,,,
17317042000153,,,,,,,
12569723000195,,,,,,,
00855731000119,,,,,,,
82526195000172,,,,,,,
20213984000104,,,,,,,
23681235000191,,,,,,,
82676222000193,,,,,,,
04336816000141,,,,,,,
11084098000129,,,,,,,
03720047000118,,,,,,,
95412821000141,,,,,,,
04293683000173,,,,,,,
78934783000178,,,,,,,
00218668000100,,,,,,,
08598645000180,,,,,,,
77708576000302,,,,,,,
07947560000105,,,,,,,
00709559000195,,,,,,,
03913585000390,,,,,,,
09547549000175,,,,,,,
08783582000131,,,,,,,
84800754000116,,,,,,,
07570466000171,,,,,,,
03666178000164,,,,,,,
79458410000130,,,,,,,
14451544000184,,,,,,,
08227872000107,,,,,,,
27824776000182,,,,,,,
76628031000153,,,,,,,
81210734000105,,,,,,,
03465296000104,,,,,,,
77708576000132,,,,,,,
77708576000485,,,,,,,
78287604000158,,,,,,,
11878183000169,,,,,,,
72168610000100,,,,,,,
04244712000107,,,,,,,
78456373000169,,,,,,,
81458895000104,,,,,,,
75587410000180,,,,,,,
02494414000140,,,,,,,
08545925000120,,,,,,,
10602930000179,,,,,,,
09160226001791,,,,,,,
02001189000162,,,,,,,
02133193000184,,,,,,,
01089165000144,,,,,,,
22438811000101,,,,,,,
14505608000182,,,,,,,
07131817000148,,,,,,,
02421421001789,,,,,,,
02421421000111,,,,,,,
34028316458800,,,,,,,
85504231000195,,,,,,,
08790483000187,,,,,,,
17557964000138,,,,,,,
76347087000130,,,,,,,
79198420000184,,,,,,,
15618850000125,,,,,,,
77002517000144,,,,,,,
07651065000146,,,,,,,
77751741000139,,,,,,,
06336878000189,,,,,,,
09967852011595,,,,,,,
02584924003980,,,,,,,
11957342000200,,,,,,,
14605355000119,,,,,,,
10334693000102,,,,,,,
02193347000123,,,,,,,
24151330000146,,,,,,,
00282862000154,,,,,,,
02727892000152,,,,,,,
14591034000102,,,,,,,
05430734000124,,,,,,,
18244824000172,,,,,,,
27238815000402,,,,,,,
47427653003726,,,,,,,
27174093000127,,,,,,,
00611875000120,,,,,,,
39385059000180,,,,,,,
21658404000147,,,,,,,
26641786000110,,,,,,,
18615026000100,,,,,,,
18634320000169,,,,,,,
16709276000183,,,,,,,
14818222000120,,,,,,,
26885668000157,,,,,,,
28496960000103,,,,,,,
24404032000110,,,,,,,
20549639000138,,,,,,,
05694451000190,,,,,,,
68784465468,,,,,,,
36193917420,,,,,,,
09369766000112,,,,,,,
11117785000527,,,,,,,
03474243000150,,,,,,,
02918169000231,,,,,,,
02516992000130,,,,,,,
01439161000149,,,,,,,
06162886000156,,,,,,,
69943686000401,,,,,,,
08826546000108,,,,,,,
10996148000181,,,,,,,
11694577000400,,,,,,,
11694577000167,,,,,,,
03668406000135,,,,,,,
24278624000567,,,,,,,
04318257000147,,,,,,,
12781233001472,,,,,,,
12259163000172,,,,,,,
08687340000144,,,,,,,
18845197000125,,,,,,,
69935013000159,,,,,,,
11452372000175,,,,,,,
04214790000240,,,,,,,
24139222000158,,,,,,,
24436669000199,,,,,,,
05055721000112,,,,,,,
07604271000286,,,,,,,
08154339000154,,,,,,,
04173516000199,,,,,,,
10821115000109,,,,,,,
04172512000196,,,,,,,
02883979000119,,,,,,,
08264331000140,,,,,,,
24996087000167,,,,,,,
09296295001212,,,,,,,
23881875000145,,,,,,,
05158031000199,,,,,,,
19509191000140,,,,,,,
21447451000141,,,,,,,
12132729000281,,,,,,,
08277054000100,,,,,,,
08799068000194,,,,,,,
07302604000131,,,,,,,
11197530000198,,,,,,,
03459794000144,,,,,,,
06056930000143,,,,,,,
23547554000532,,,,,,,
07869747000120,,,,,,,
05550261000107,,,,,,,
19046719000191,,,,,,,
19457064000144,,,,,,,
26369205000132,,,,,,,
22910407000199,,,,,,,
27046144000135,,,,,,,
41021361000100,,,,,,,
01738195000134,,,,,,,
11554989000100,,,,,,,
17261661004756,,,,,,,
19651440000137,,,,,,,
40819138000131,,,,,,,
19280646000106,,,,,,,
12768719000156,,,,,,,
17792368000132,,,,,,,
24553596000115,,,,,,,
11757311000116,,,,,,,
15244546000165,,,,,,,
11030510000128,,,,,,,
16895267000124,,,,,,,
07070389000190,,,,,,,
02422188000191,,,,,,,
13363593000100,,,,,,,
04803760000198,,,,,,,
11542750000101,,,,,,,
22184633000130,,,,,,,
08454782000140,,,,,,,
47084082000597,,,,,,,
04566342000205,,,,,,,
21275594000113,,,,,,,
18311593000172,,,,,,,
17589509000114,,,,,,,
12250594000178,,,,,,,
07470596000132,,,,,,,
23633274000113,,,,,,,
13178565000105,,,,,,,
34977223000397,,,,,,,
06656656000305,,,,,,,
09641208000164,,,,,,,
10515824000158,,,,,,,
06846059000181,,,,,,,
26898848000173,,,,,,,
19336548000135,,,,,,,
28257347000133,,,,,,,
23758495000118,,,,,,,
09181310000124,,,,,,,
06551881000115,,,,,,,
00493333487,,,,,,,
41054867000107,,,,,,,
08071972000189,,,,,,,
07906468000199,,,,,,,
14678075000130,,,,,,,
47004759000106,,,,,,,
02704712000117,,,,,,,
61015582000174,,,,,,,
20865936000192,,,,,,,
30388830859,,,,,,,
07879176000104,,,,,,,
07433734000103,,,,,,,
60515970000151,,,,,,,
47252648000119,,,,,,,
48847396000214,,,,,,,
62893961000120,,,,,,,
66877606000118,,,,,,,
07846563000144,,,,,,,
01071063000100,,,,,,,
02465595000186,,,,,,,
45969821000179,,,,,,,
43866433000137,,,,,,,
72009210000232,,,,,,,
58833203000149,,,,,,,
04745912000143,,,,,,,
04535904000172,,,,,,,
13524623000105,,,,,,,
03276830000134,,,,,,,
21042671000195,,,,,,,
10630852000205,,,,,,,
01495299000165,,,,,,,
03871736000123,,,,,,,
02749840000268,,,,,,,
04142660000168,,,,,,,
67725416000229,,,,,,,
62237391000110,,,,,,,
06995410000104,,,,,,,
13713790000102,,,,,,,
05999187000100,,,,,,,
13226968000182,,,,,,,
04141836000167,,,,,,,
61121935000110,,,,,,,
02040344000230,,,,,,,
61462255000160,,,,,,,
53280038000121,,,,,,,
05527558000143,,,,,,,
15626742000102,,,,,,,
67641886000123,,,,,,,
34028316291400,,,,,,,
34028316312857,,,,,,,
53454781000150,,,,,,,
22799899000197,,,,,,,
61246005000274,,,,,,,
07338081000345,,,,,,,
72908353003544,,,,,,,
58699232000321,,,,,,,
20911487000171,,,,,,,
47084108000173,,,,,,,
02549955000128,,,,,,,
43682798000101,,,,,,,
09060964000523,,,,,,,
66728858000185,,,,,,,
47904495000147,,,,,,,
67276584000101,,,,,,,
02272901000168,,,,,,,
46381521004205,,,,,,,
03604733000123,,,,,,,
59894790000149,,,,,,,
52771516002772,,,,,,,
55413129734,,,,,,,
43283811007596,,,,,,,
43283811005895,,,,,,,
43283811016153,,,,,,,
29914710000109,,,,,,,
14715136000192,,,,,,,
24492275000158,,,,,,,
14789654000150,,,,,,,
03262796000149,,,,,,,
01466633000152,,,,,,,
12085705000138,,,,,,,
15011981000140,,,,,,,
00896337000129,,,,,,,
33014556005155,,,,,,,
34624379000203,,,,,,,
34624379001102,,,,,,,
19582573000107,,,,,,,
00758058000107,,,,,,,
17372578000252,,,,,,,
04072415000121,,,,,,,
04820085000105,,,,,,,
24349819000127,,,,,,,
04174230000128,,,,,,,
21503766000169,,,,,,,
21564454000165,,,,,,,
19923133000168,,,,,,,
13485391000123,,,,,,,
68646066000197,,,,,,,
30696119749,,,,,,,
00441200000180,,,,,,,
10901315000163,,,,,,,
11423000000110,,,,,,,
36212637000199,,,,,,,
06787407000197,,,,,,,
00323260764,,,,,,,
43283811004228,,,,,,,
23094227000149,,,,,,,
02899785000101,,,,,,,
08190434000103,,,,,,,
28863579000135,,,,,,,
40161465000149,,,,,,,
28621613000165,,,,,,,
42433854000101,,,,,,,
17765394000171,,,,,,,
03325858000114,,,,,,,
09547489000190,,,,,,,
04914244000130,,,,,,,
13261320000147,,,,,,,
12573801000125,,,,,,,
02013384000102,,,,,,,
09314539000190,,,,,,,
45543915029406,,,,,,,
28741171000190,,,,,,,
47508411241510,,,,,,,
27976380000312,,,,,,,
07048271000166,,,,,,,
10733680000106,,,,,,,
28196459000121,,,,,,,
08146883000154,,,,,,,
